fileName,active,#commits,#commitsWithRename,diff(#commitsWR-#commits)
src/ajax.js,1,3,39,36
src/core.js,1,10,141,131
src/event.js,1,2,53,51
src/fx.js,1,3,26,23
src/intro.js,1,4,4,0
src/offset.js,1,2,2,0
src/outro.js,1,1,1,0
src/selector.js,1,4,52,48
