fileName,active,#commits,#commitsWithRename,diff(#commitsWR-#commits)
activerecord/lib/rails/generators/active_record/observer/templates/observer.rb,1,1,5,4
activerecord/lib/rails/generators/active_record/session_migration/session_migration_generator.rb,1,1,6,5
activerecord/lib/rails/generators/active_record/session_migration/templates/migration.rb,1,1,5,4
activeresource/lib/active_resource.rb,1,11,11,0
activeresource/lib/active_resource/base.rb,1,72,72,0
activeresource/lib/active_resource/connection.rb,1,16,16,0
activeresource/lib/active_resource/custom_methods.rb,1,7,7,0
activeresource/lib/active_resource/exceptions.rb,1,4,4,0
activeresource/lib/active_resource/formats.rb,1,1,1,0
activeresource/lib/active_resource/formats/json_format.rb,1,2,2,0
activeresource/lib/active_resource/formats/xml_format.rb,1,2,2,0
activeresource/lib/active_resource/http_mock.rb,1,11,11,0
activeresource/lib/active_resource/log_subscriber.rb,1,1,1,0
activeresource/lib/active_resource/observing.rb,1,2,2,0
activeresource/lib/active_resource/railtie.rb,1,7,9,2
activeresource/lib/active_resource/schema.rb,1,5,6,1
activeresource/lib/active_resource/validations.rb,1,20,20,0
activeresource/lib/active_resource/version.rb,1,10,10,0
activesupport/lib/active_support.rb,1,28,28,0
activesupport/lib/active_support/all.rb,1,5,5,0
activesupport/lib/active_support/backtrace_cleaner.rb,1,2,2,0
activesupport/lib/active_support/base64.rb,1,2,2,0
activesupport/lib/active_support/basic_object.rb,1,1,1,0
activesupport/lib/active_support/benchmarkable.rb,1,2,2,0
activesupport/lib/active_support/buffered_logger.rb,1,10,10,0
activesupport/lib/active_support/builder.rb,1,2,2,0
activesupport/lib/active_support/cache.rb,1,28,28,0
activesupport/lib/active_support/cache/compressed_mem_cache_store.rb,1,2,2,0
activesupport/lib/active_support/cache/file_store.rb,1,7,7,0
activesupport/lib/active_support/cache/mem_cache_store.rb,1,20,20,0
activesupport/lib/active_support/cache/memory_store.rb,1,7,7,0
activesupport/lib/active_support/cache/strategy/local_cache.rb,1,11,11,0
activesupport/lib/active_support/cache/synchronized_memory_store.rb,1,2,2,0
activesupport/lib/active_support/callbacks.rb,1,31,31,0
activesupport/lib/active_support/concern.rb,1,4,4,0
activesupport/lib/active_support/configurable.rb,1,2,2,0
activesupport/lib/active_support/core_ext.rb,1,2,2,0
activesupport/lib/active_support/core_ext/array.rb,1,6,6,0
activesupport/lib/active_support/core_ext/array/access.rb,1,5,5,0
activesupport/lib/active_support/core_ext/array/conversions.rb,1,20,20,0
activesupport/lib/active_support/core_ext/array/extract_options.rb,1,2,2,0
activesupport/lib/active_support/core_ext/array/grouping.rb,1,3,3,0
activesupport/lib/active_support/core_ext/array/random_access.rb,1,5,5,0
activesupport/lib/active_support/core_ext/array/uniq_by.rb,1,1,1,0
activesupport/lib/active_support/core_ext/array/wrap.rb,1,6,6,0
activesupport/lib/active_support/core_ext/benchmark.rb,1,1,1,0
activesupport/lib/active_support/core_ext/big_decimal.rb,1,2,2,0
activesupport/lib/active_support/core_ext/big_decimal/conversions.rb,1,2,3,1
activesupport/lib/active_support/core_ext/cgi.rb,1,1,1,0
activesupport/lib/active_support/core_ext/cgi/escape_skipping_slashes.rb,1,2,2,0
activesupport/lib/active_support/core_ext/class.rb,1,3,3,0
activesupport/lib/active_support/core_ext/class/attribute.rb,1,8,8,0
activesupport/lib/active_support/core_ext/class/attribute_accessors.rb,1,9,9,0
activesupport/lib/active_support/core_ext/class/delegating_attributes.rb,1,16,16,0
activesupport/lib/active_support/core_ext/class/inheritable_attributes.rb,1,14,14,0
activesupport/lib/active_support/core_ext/class/subclasses.rb,1,4,4,0
activesupport/lib/active_support/core_ext/date/acts_like.rb,1,2,2,0
activesupport/lib/active_support/core_ext/date/calculations.rb,1,16,16,0
activesupport/lib/active_support/core_ext/date/conversions.rb,1,10,10,0
activesupport/lib/active_support/core_ext/date/freeze.rb,1,1,1,0
activesupport/lib/active_support/core_ext/date/zones.rb,1,2,2,0
activesupport/lib/active_support/core_ext/date_time/acts_like.rb,1,1,1,0
activesupport/lib/active_support/core_ext/date_time/calculations.rb,1,4,4,0
activesupport/lib/active_support/core_ext/date_time/conversions.rb,1,9,9,0
activesupport/lib/active_support/core_ext/date_time/zones.rb,1,3,3,0
activesupport/lib/active_support/core_ext/enumerable.rb,1,9,9,0
activesupport/lib/active_support/core_ext/exception.rb,1,4,4,0
activesupport/lib/active_support/core_ext/file.rb,1,2,2,0
activesupport/lib/active_support/core_ext/file/atomic.rb,1,4,4,0
activesupport/lib/active_support/core_ext/file/path.rb,1,1,1,0
activesupport/lib/active_support/core_ext/float.rb,1,1,1,0
activesupport/lib/active_support/core_ext/float/rounding.rb,1,4,4,0
activesupport/lib/active_support/core_ext/hash.rb,1,5,5,0
activesupport/lib/active_support/core_ext/hash/conversions.rb,1,23,23,0
activesupport/lib/active_support/core_ext/hash/deep_merge.rb,1,4,4,0
activesupport/lib/active_support/core_ext/hash/diff.rb,1,2,2,0
activesupport/lib/active_support/core_ext/hash/except.rb,1,5,5,0
activesupport/lib/active_support/core_ext/hash/indifferent_access.rb,1,6,6,0
activesupport/lib/active_support/core_ext/hash/keys.rb,1,7,7,0
activesupport/lib/active_support/core_ext/hash/reverse_merge.rb,1,4,4,0
activesupport/lib/active_support/core_ext/hash/slice.rb,1,2,2,0
activesupport/lib/active_support/core_ext/integer.rb,1,4,4,0
activesupport/lib/active_support/core_ext/integer/inflections.rb,1,2,2,0
activesupport/lib/active_support/core_ext/integer/multiple.rb,1,2,2,0
activesupport/lib/active_support/core_ext/integer/time.rb,1,1,1,0
activesupport/lib/active_support/core_ext/kernel.rb,1,2,2,0
activesupport/lib/active_support/core_ext/kernel/agnostics.rb,0,0,0,0
activesupport/lib/active_support/core_ext/kernel/debugger.rb,1,5,5,0
activesupport/lib/active_support/core_ext/kernel/reporting.rb,1,3,3,0
activesupport/lib/active_support/core_ext/kernel/requires.rb,1,2,2,0
activesupport/lib/active_support/core_ext/kernel/singleton_class.rb,1,1,2,1
activesupport/lib/active_support/core_ext/load_error.rb,1,4,4,0
activesupport/lib/active_support/core_ext/logger.rb,1,9,9,0
activesupport/lib/active_support/core_ext/module.rb,1,12,12,0
activesupport/lib/active_support/core_ext/module/aliasing.rb,1,4,4,0
activesupport/lib/active_support/core_ext/module/anonymous.rb,1,2,2,0
activesupport/lib/active_support/core_ext/module/attr_accessor_with_default.rb,1,3,3,0
activesupport/lib/active_support/core_ext/module/attr_internal.rb,1,3,3,0
activesupport/lib/active_support/core_ext/module/attribute_accessors.rb,1,8,8,0
activesupport/lib/active_support/core_ext/module/delegation.rb,1,13,13,0
activesupport/lib/active_support/core_ext/module/deprecation.rb,1,1,1,0
activesupport/lib/active_support/core_ext/module/introspection.rb,1,3,3,0
activesupport/lib/active_support/core_ext/module/method_names.rb,1,1,1,0
activesupport/lib/active_support/core_ext/module/reachable.rb,1,1,1,0
activesupport/lib/active_support/core_ext/module/remove_method.rb,1,2,2,0
activesupport/lib/active_support/core_ext/module/synchronization.rb,1,5,5,0
activesupport/lib/active_support/core_ext/name_error.rb,1,2,2,0
activesupport/lib/active_support/core_ext/numeric.rb,1,3,3,0
activesupport/lib/active_support/core_ext/numeric/bytes.rb,1,2,2,0
activesupport/lib/active_support/core_ext/numeric/time.rb,1,2,2,0
activesupport/lib/active_support/core_ext/object.rb,1,12,12,0
activesupport/lib/active_support/core_ext/object/acts_like.rb,1,1,1,0
activesupport/lib/active_support/core_ext/object/blank.rb,1,2,2,0
activesupport/lib/active_support/core_ext/object/conversions.rb,1,2,2,0
activesupport/lib/active_support/core_ext/object/duplicable.rb,1,6,6,0
activesupport/lib/active_support/core_ext/object/instance_variables.rb,1,1,1,0
activesupport/lib/active_support/core_ext/object/to_json.rb,1,1,1,0
activesupport/lib/active_support/core_ext/object/to_param.rb,1,7,7,0
activesupport/lib/active_support/core_ext/object/to_query.rb,1,3,3,0
activesupport/lib/active_support/core_ext/object/try.rb,1,1,6,5
activesupport/lib/active_support/core_ext/object/with_options.rb,1,2,2,0
activesupport/lib/active_support/core_ext/proc.rb,1,6,6,0
activesupport/lib/active_support/core_ext/process.rb,0,0,0,0
activesupport/lib/active_support/core_ext/process/daemon.rb,1,1,1,0
activesupport/lib/active_support/core_ext/range.rb,1,4,4,0
activesupport/lib/active_support/core_ext/range/blockless_step.rb,1,3,3,0
activesupport/lib/active_support/core_ext/range/conversions.rb,1,4,4,0
activesupport/lib/active_support/core_ext/range/include_range.rb,1,1,1,0
activesupport/lib/active_support/core_ext/range/overlaps.rb,1,2,2,0
activesupport/lib/active_support/core_ext/regexp.rb,1,3,3,0
activesupport/lib/active_support/core_ext/rexml.rb,1,8,8,0
activesupport/lib/active_support/core_ext/string.rb,1,7,7,0
activesupport/lib/active_support/core_ext/string/access.rb,1,6,6,0
activesupport/lib/active_support/core_ext/string/behavior.rb,1,1,1,0
activesupport/lib/active_support/core_ext/string/conversions.rb,1,15,15,0
activesupport/lib/active_support/core_ext/string/encoding.rb,1,3,3,0
activesupport/lib/active_support/core_ext/string/exclude.rb,1,1,1,0
activesupport/lib/active_support/core_ext/string/filters.rb,1,5,5,0
activesupport/lib/active_support/core_ext/string/inflections.rb,1,10,10,0
activesupport/lib/active_support/core_ext/string/interpolation.rb,1,11,11,0
activesupport/lib/active_support/core_ext/string/multibyte.rb,1,8,8,0
activesupport/lib/active_support/core_ext/string/output_safety.rb,1,14,14,0
activesupport/lib/active_support/core_ext/string/starts_ends_with.rb,1,2,2,0
activesupport/lib/active_support/core_ext/string/xchar.rb,1,4,4,0
activesupport/lib/active_support/core_ext/time/acts_like.rb,1,1,1,0
activesupport/lib/active_support/core_ext/time/calculations.rb,1,12,12,0
activesupport/lib/active_support/core_ext/time/conversions.rb,1,8,8,0
activesupport/lib/active_support/core_ext/time/marshal.rb,1,1,1,0
activesupport/lib/active_support/core_ext/time/publicize_conversion_methods.rb,1,2,2,0
activesupport/lib/active_support/core_ext/time/zones.rb,1,6,6,0
activesupport/lib/active_support/core_ext/uri.rb,1,6,6,0
activesupport/lib/active_support/dependencies.rb,1,34,34,0
activesupport/lib/active_support/dependencies/autoload.rb,1,5,5,0
activesupport/lib/active_support/deprecation.rb,1,5,5,0
activesupport/lib/active_support/deprecation/behaviors.rb,1,7,7,0
activesupport/lib/active_support/deprecation/method_wrappers.rb,1,5,5,0
activesupport/lib/active_support/deprecation/proxy_wrappers.rb,1,5,5,0
activesupport/lib/active_support/deprecation/reporting.rb,1,3,3,0
activesupport/lib/active_support/descendants_tracker.rb,1,4,4,0
activesupport/lib/active_support/duration.rb,1,8,8,0
activesupport/lib/active_support/file_update_checker.rb,1,3,3,0
activesupport/lib/active_support/gzip.rb,0,0,0,0
activesupport/lib/active_support/hash_with_indifferent_access.rb,1,8,8,0
activesupport/lib/active_support/i18n.rb,1,6,6,0
activesupport/lib/active_support/i18n_railtie.rb,1,2,2,0
activesupport/lib/active_support/inflections.rb,1,2,2,0
activesupport/lib/active_support/inflector.rb,1,18,18,0
activesupport/lib/active_support/inflector/inflections.rb,1,3,3,0
activesupport/lib/active_support/inflector/methods.rb,1,5,5,0
activesupport/lib/active_support/inflector/transliterate.rb,1,9,9,0
activesupport/lib/active_support/json.rb,1,9,9,0
activesupport/lib/active_support/json/backends/jsongem.rb,1,5,5,0
activesupport/lib/active_support/json/backends/yajl.rb,1,2,2,0
activesupport/lib/active_support/json/backends/yaml.rb,1,7,7,0
activesupport/lib/active_support/json/decoding.rb,1,17,17,0
activesupport/lib/active_support/json/encoding.rb,1,24,24,0
activesupport/lib/active_support/json/variable.rb,1,4,4,0
activesupport/lib/active_support/lazy_load_hooks.rb,1,3,3,0
activesupport/lib/active_support/log_subscriber.rb,1,4,21,17
activesupport/lib/active_support/memoizable.rb,1,15,15,0
activesupport/lib/active_support/message_encryptor.rb,1,1,1,0
activesupport/lib/active_support/message_verifier.rb,1,16,16,0
activesupport/lib/active_support/multibyte.rb,1,7,7,0
