fileName,active,#commits,#commitsWithRename,diff(#commitsWR-#commits)
core/src/main/java/hudson/model/listeners/ItemListener.java,0,0,0,0
core/src/main/java/hudson/model/listeners/RunListener.java,0,0,0,0
core/src/main/java/hudson/model/listeners/SaveableListener.java,0,0,0,0
core/src/main/java/hudson/model/listeners/SCMListener.java,0,0,0,0
core/src/main/java/hudson/model/ListView.java,1,2,2,0
core/src/main/java/hudson/model/LoadBalancer.java,0,0,0,0
core/src/main/java/hudson/model/LoadStatistics.java,0,0,0,0
core/src/main/java/hudson/model/ManageJenkinsAction.java,0,0,0,0
core/src/main/java/hudson/model/ManagementLink.java,0,0,0,0
core/src/main/java/hudson/model/ModelObject.java,0,0,0,0
core/src/main/java/hudson/model/ModifiableItemGroup.java,0,0,0,0
core/src/main/java/hudson/model/MultiStageTimeSeries.java,0,0,0,0
core/src/main/java/hudson/model/MyView.java,0,0,0,0
core/src/main/java/hudson/model/MyViewsProperty.java,0,0,0,0
core/src/main/java/hudson/model/Node.java,0,0,0,0
core/src/main/java/hudson/model/NoFingerprintMatch.java,0,0,0,0
core/src/main/java/hudson/model/OneOffExecutor.java,0,0,0,0
core/src/main/java/hudson/model/OverallLoadStatistics.java,0,0,0,0
core/src/main/java/hudson/model/PageDecorator.java,1,1,1,0
core/src/main/java/hudson/model/ParameterDefinition.java,0,0,0,0
core/src/main/java/hudson/model/ParametersAction.java,0,0,0,0
core/src/main/java/hudson/model/ParametersDefinitionProperty.java,1,1,1,0
core/src/main/java/hudson/model/ParameterValue.java,0,0,0,0
core/src/main/java/hudson/model/PasswordParameterDefinition.java,0,0,0,0
core/src/main/java/hudson/model/PasswordParameterValue.java,0,0,0,0
core/src/main/java/hudson/model/PeriodicWork.java,1,1,1,0
core/src/main/java/hudson/model/PermalinkProjectAction.java,0,0,0,0
core/src/main/java/hudson/model/PersistenceRoot.java,0,0,0,0
core/src/main/java/hudson/model/Project.java,0,0,0,0
core/src/main/java/hudson/model/ProminentProjectAction.java,0,0,0,0
core/src/main/java/hudson/model/ProxyView.java,0,0,0,0
core/src/main/java/hudson/model/Queue.java,1,6,6,0
core/src/main/java/hudson/model/queue/AbstractQueueSorterImpl.java,0,0,0,0
core/src/main/java/hudson/model/queue/AbstractQueueTask.java,1,1,1,0
core/src/main/java/hudson/model/queue/AbstractSubTask.java,0,0,0,0
core/src/main/java/hudson/model/queue/BackFiller.java,0,0,0,0
core/src/main/java/hudson/model/queue/CauseOfBlockage.java,1,1,1,0
core/src/main/java/hudson/model/queue/Executables.java,0,0,0,0
core/src/main/java/hudson/model/queue/FoldableAction.java,0,0,0,0
core/src/main/java/hudson/model/queue/FutureImpl.java,0,0,0,0
core/src/main/java/hudson/model/queue/FutureLoad.java,0,0,0,0
core/src/main/java/hudson/model/queue/Latch.java,0,0,0,0
core/src/main/java/hudson/model/queue/LoadPredictor.java,0,0,0,0
core/src/main/java/hudson/model/queue/MappingWorksheet.java,0,0,0,0
core/src/main/java/hudson/model/queue/QueueSorter.java,0,0,0,0
core/src/main/java/hudson/model/queue/QueueTaskDispatcher.java,1,1,1,0
core/src/main/java/hudson/model/queue/QueueTaskFilter.java,0,0,0,0
core/src/main/java/hudson/model/queue/SubTask.java,0,0,0,0
core/src/main/java/hudson/model/queue/SubTaskContributor.java,0,0,0,0
core/src/main/java/hudson/model/queue/Tasks.java,0,0,0,0
core/src/main/java/hudson/model/queue/Timeline.java,0,0,0,0
core/src/main/java/hudson/model/queue/WorkUnit.java,0,0,0,0
core/src/main/java/hudson/model/queue/WorkUnitContext.java,0,0,0,0
core/src/main/java/hudson/model/ReconfigurableDescribable.java,0,0,0,0
core/src/main/java/hudson/model/Resource.java,0,0,0,0
core/src/main/java/hudson/model/ResourceActivity.java,0,0,0,0
core/src/main/java/hudson/model/ResourceController.java,0,0,0,0
core/src/main/java/hudson/model/ResourceList.java,0,0,0,0
core/src/main/java/hudson/model/RestartListener.java,0,0,0,0
core/src/main/java/hudson/model/Result.java,0,0,0,0
core/src/main/java/hudson/model/ResultTrend.java,0,0,0,0
core/src/main/java/hudson/model/RootAction.java,0,0,0,0
core/src/main/java/hudson/model/RSS.java,0,0,0,0
core/src/main/java/hudson/model/Run.java,1,4,4,0
core/src/main/java/hudson/model/RunAction.java,0,0,0,0
core/src/main/java/hudson/model/RunMap.java,0,0,0,0
core/src/main/java/hudson/model/RunnerStack.java,0,0,0,0
core/src/main/java/hudson/model/RunParameterDefinition.java,0,0,0,0
core/src/main/java/hudson/model/RunParameterValue.java,0,0,0,0
core/src/main/java/hudson/model/Saveable.java,0,0,0,0
core/src/main/java/hudson/model/SCMedItem.java,0,0,0,0
core/src/main/java/hudson/model/SimpleParameterDefinition.java,0,0,0,0
core/src/main/java/hudson/model/Slave.java,1,3,3,0
core/src/main/java/hudson/model/StatusIcon.java,0,0,0,0
core/src/main/java/hudson/model/StockStatusIcon.java,0,0,0,0
core/src/main/java/hudson/model/StreamBuildListener.java,0,0,0,0
core/src/main/java/hudson/model/StringParameterDefinition.java,0,0,0,0
core/src/main/java/hudson/model/StringParameterValue.java,0,0,0,0
core/src/main/java/hudson/model/TaskAction.java,0,0,0,0
core/src/main/java/hudson/model/TaskListener.java,0,0,0,0
core/src/main/java/hudson/model/TaskThread.java,1,1,1,0
core/src/main/java/hudson/model/TextParameterDefinition.java,0,0,0,0
core/src/main/java/hudson/model/TimeSeries.java,0,0,0,0
core/src/main/java/hudson/model/TopLevelItem.java,0,0,0,0
core/src/main/java/hudson/model/TopLevelItemDescriptor.java,0,0,0,0
core/src/main/java/hudson/model/TransientComputerActionFactory.java,0,0,0,0
core/src/main/java/hudson/model/TransientProjectActionFactory.java,0,0,0,0
core/src/main/java/hudson/model/TransientViewActionFactory.java,0,0,0,0
core/src/main/java/hudson/model/TreeView.java,0,0,0,0
core/src/main/java/hudson/model/UnprotectedRootAction.java,0,0,0,0
core/src/main/java/hudson/model/UpdateCenter.java,1,3,3,0
core/src/main/java/hudson/model/UpdateSite.java,1,2,2,0
core/src/main/java/hudson/model/UsageStatistics.java,1,2,2,0
core/src/main/java/hudson/model/User.java,1,2,2,0
core/src/main/java/hudson/model/UserProperties.java,0,0,0,0
core/src/main/java/hudson/model/UserProperty.java,1,1,1,0
core/src/main/java/hudson/model/UserPropertyDescriptor.java,0,0,0,0
core/src/main/java/hudson/model/View.java,1,3,3,0
core/src/main/java/hudson/model/ViewDescriptor.java,0,0,0,0
core/src/main/java/hudson/model/ViewGroup.java,0,0,0,0
